player,match_id,match_date,innings,over,delivery_num,runs,total_runs,is_four,is_six,dismissed,non_striker,bowler
F Behardien,1031431,2017-06-21,1,6,2,0,0,0,0,0,AB de Villiers,LA Dawson
F Behardien,1031431,2017-06-21,1,6,3,1,1,0,0,0,AB de Villiers,LA Dawson
AB de Villiers,1031431,2017-06-21,1,6,4,1,1,0,0,0,F Behardien,LA Dawson
F Behardien,1031431,2017-06-21,1,6,5,1,1,0,0,0,AB de Villiers,LA Dawson
F Behardien,1031431,2017-06-21,1,7,0,0,0,0,0,0,AB de Villiers,MS Crane
F Behardien,1031431,2017-06-21,1,7,1,0,0,0,0,0,AB de Villiers,MS Crane
F Behardien,1031431,2017-06-21,1,7,2,4,4,1,0,0,AB de Villiers,MS Crane
F Behardien,1031431,2017-06-21,1,7,3,1,1,0,0,0,AB de Villiers,MS Crane
AB de Villiers,1031431,2017-06-21,1,7,4,1,1,0,0,0,F Behardien,MS Crane
F Behardien,1031431,2017-06-21,1,7,5,0,0,0,0,0,AB de Villiers,MS Crane
AB de Villiers,1031431,2017-06-21,1,8,0,1,1,0,0,0,F Behardien,LA Dawson
F Behardien,1031431,2017-06-21,1,8,1,0,0,0,0,0,AB de Villiers,LA Dawson
F Behardien,1031431,2017-06-21,1,8,2,1,1,0,0,0,AB de Villiers,LA Dawson
AB de Villiers,1031431,2017-06-21,1,8,3,0,0,0,0,0,F Behardien,LA Dawson
AB de Villiers,1031431,2017-06-21,1,8,4,0,0,0,0,0,F Behardien,LA Dawson
AB de Villiers,1031431,2017-06-21,1,8,5,0,0,0,0,0,F Behardien,LA Dawson
F Behardien,1031431,2017-06-21,1,9,0,1,1,0,0,0,AB de Villiers,MS Crane
AB de Villiers,1031431,2017-06-21,1,9,1,1,1,0,0,0,F Behardien,MS Crane
F Behardien,1031431,2017-06-21,1,9,2,2,2,0,0,0,AB de Villiers,MS Crane
F Behardien,1031431,2017-06-21,1,9,3,1,1,0,0,0,AB de Villiers,MS Crane
AB de Villiers,1031431,2017-06-21,1,9,4,1,1,0,0,0,F Behardien,MS Crane
F Behardien,1031431,2017-06-21,1,9,5,1,1,0,0,0,AB de Villiers,MS Crane
F Behardien,1031431,2017-06-21,1,10,0,1,1,0,0,0,AB de Villiers,LA Dawson
AB de Villiers,1031431,2017-06-21,1,10,1,2,2,0,0,0,F Behardien,LA Dawson
AB de Villiers,1031431,2017-06-21,1,10,2,0,0,0,0,0,F Behardien,LA Dawson
AB de Villiers,1031431,2017-06-21,1,10,3,1,1,0,0,0,F Behardien,LA Dawson
F Behardien,1031431,2017-06-21,1,10,4,1,1,0,0,0,AB de Villiers,LA Dawson
AB de Villiers,1031431,2017-06-21,1,10,5,1,1,0,0,0,F Behardien,LA Dawson
AB de Villiers,1031431,2017-06-21,1,11,0,0,0,0,0,0,F Behardien,MS Crane
AB de Villiers,1031431,2017-06-21,1,11,1,1,1,0,0,0,F Behardien,MS Crane
F Behardien,1031431,2017-06-21,1,11,2,1,1,0,0,0,AB de Villiers,MS Crane
AB de Villiers,1031431,2017-06-21,1,11,3,2,2,0,0,0,F Behardien,MS Crane
AB de Villiers,1031431,2017-06-21,1,11,4,1,1,0,0,0,F Behardien,MS Crane
F Behardien,1031431,2017-06-21,1,11,5,0,0,0,0,0,AB de Villiers,MS Crane
AB de Villiers,1031431,2017-06-21,1,12,0,2,2,0,0,0,F Behardien,LA Dawson
AB de Villiers,1031431,2017-06-21,1,12,1,0,0,0,0,0,F Behardien,LA Dawson
AB de Villiers,1031431,2017-06-21,1,12,2,1,1,0,0,0,F Behardien,LA Dawson
F Behardien,1031431,2017-06-21,1,12,3,1,1,0,0,0,AB de Villiers,LA Dawson
AB de Villiers,1031431,2017-06-21,1,12,4,1,1,0,0,0,F Behardien,LA Dawson
F Behardien,1031431,2017-06-21,1,12,5,0,0,0,0,0,AB de Villiers,LA Dawson
AB de Villiers,1031431,2017-06-21,1,13,0,0,0,0,0,0,F Behardien,MS Crane
AB de Villiers,1031431,2017-06-21,1,13,1,1,1,0,0,0,F Behardien,MS Crane
F Behardien,1031431,2017-06-21,1,13,2,0,0,0,0,0,AB de Villiers,MS Crane
F Behardien,1031431,2017-06-21,1,13,3,1,1,0,0,0,AB de Villiers,MS Crane
AB de Villiers,1031431,2017-06-21,1,13,4,0,0,0,0,0,F Behardien,MS Crane
AB de Villiers,1031431,2017-06-21,1,13,5,4,4,1,0,0,F Behardien,MS Crane
F Behardien,1031431,2017-06-21,1,14,0,2,2,0,0,0,AB de Villiers,DJ Willey
F Behardien,1031431,2017-06-21,1,14,1,0,0,0,0,0,AB de Villiers,DJ Willey
F Behardien,1031431,2017-06-21,1,14,2,4,4,1,0,0,AB de Villiers,DJ Willey
F Behardien,1031431,2017-06-21,1,14,3,1,1,0,0,0,AB de Villiers,DJ Willey
AB de Villiers,1031431,2017-06-21,1,14,4,1,1,0,0,0,F Behardien,DJ Willey
F Behardien,1031431,2017-06-21,1,14,5,1,1,0,0,0,AB de Villiers,DJ Willey
F Behardien,1031431,2017-06-21,1,15,0,0,0,0,0,0,AB de Villiers,MA Wood
F Behardien,1031431,2017-06-21,1,15,1,1,1,0,0,0,AB de Villiers,MA Wood
AB de Villiers,1031431,2017-06-21,1,15,2,1,1,0,0,0,F Behardien,MA Wood
F Behardien,1031431,2017-06-21,1,15,3,0,0,0,0,0,AB de Villiers,MA Wood
F Behardien,1031431,2017-06-21,1,15,4,6,6,0,1,0,AB de Villiers,MA Wood
F Behardien,1031431,2017-06-21,1,15,5,1,1,0,0,0,AB de Villiers,MA Wood
F Behardien,1031431,2017-06-21,1,16,0,1,1,0,0,0,AB de Villiers,DJ Willey
AB de Villiers,1031431,2017-06-21,1,16,1,1,1,0,0,0,F Behardien,DJ Willey
F Behardien,1031431,2017-06-21,1,16,2,0,0,0,0,0,AB de Villiers,DJ Willey
F Behardien,1031431,2017-06-21,1,16,3,1,1,0,0,0,AB de Villiers,DJ Willey
AB de Villiers,1031431,2017-06-21,1,16,4,6,6,0,1,0,F Behardien,DJ Willey
AB de Villiers,1031431,2017-06-21,1,16,5,1,1,0,0,0,F Behardien,DJ Willey
AB de Villiers,1031431,2017-06-21,1,17,0,0,0,0,0,0,F Behardien,CJ Jordan
AB de Villiers,1031431,2017-06-21,1,17,1,1,1,0,0,0,F Behardien,CJ Jordan
F Behardien,1031431,2017-06-21,1,17,2,1,1,0,0,0,AB de Villiers,CJ Jordan
AB de Villiers,1031431,2017-06-21,1,17,3,1,1,0,0,0,F Behardien,CJ Jordan
F Behardien,1031431,2017-06-21,1,17,4,0,0,0,0,0,AB de Villiers,CJ Jordan
F Behardien,1031431,2017-06-21,1,17,5,1,1,0,0,0,AB de Villiers,CJ Jordan
F Behardien,1031431,2017-06-21,1,18,0,2,2,0,0,0,AB de Villiers,MA Wood
F Behardien,1031431,2017-06-21,1,18,1,4,4,1,0,0,AB de Villiers,MA Wood
F Behardien,1031431,2017-06-21,1,18,2,6,6,0,1,0,AB de Villiers,MA Wood
F Behardien,1031431,2017-06-21,1,18,3,2,2,0,0,0,AB de Villiers,MA Wood
F Behardien,1031431,2017-06-21,1,18,4,1,1,0,0,0,AB de Villiers,MA Wood
AB de Villiers,1031431,2017-06-21,1,18,5,0,0,0,0,0,F Behardien,MA Wood
F Behardien,1031431,2017-06-21,1,19,0,1,1,0,0,0,AB de Villiers,CJ Jordan
AB de Villiers,1031431,2017-06-21,1,19,1,6,6,0,1,0,F Behardien,CJ Jordan
AB de Villiers,1031431,2017-06-21,1,19,2,0,0,0,0,0,F Behardien,CJ Jordan
AB de Villiers,1031431,2017-06-21,1,19,3,2,2,0,0,0,F Behardien,CJ Jordan
AB de Villiers,1031431,2017-06-21,1,19,4,1,1,0,0,0,F Behardien,CJ Jordan
F Behardien,1031431,2017-06-21,1,19,5,1,1,0,0,0,AB de Villiers,CJ Jordan
JJ Roy,1031431,2017-06-21,2,0,0,0,0,0,0,0,AD Hales,JT Smuts
JJ Roy,1031431,2017-06-21,2,0,1,1,1,0,0,0,AD Hales,JT Smuts
AD Hales,1031431,2017-06-21,2,0,2,1,1,0,0,0,JJ Roy,JT Smuts
JJ Roy,1031431,2017-06-21,2,0,3,0,0,0,0,0,AD Hales,JT Smuts
JJ Roy,1031431,2017-06-21,2,0,4,1,1,0,0,0,AD Hales,JT Smuts
AD Hales,1031431,2017-06-21,2,0,5,1,1,0,0,0,JJ Roy,JT Smuts
AD Hales,1031431,2017-06-21,2,1,0,0,1,0,0,0,JJ Roy,WD Parnell
AD Hales,1031431,2017-06-21,2,1,1,4,4,1,0,0,JJ Roy,WD Parnell
AD Hales,1031431,2017-06-21,2,1,2,0,0,0,0,0,JJ Roy,WD Parnell
AD Hales,1031431,2017-06-21,2,1,3,0,0,0,0,0,JJ Roy,WD Parnell
AD Hales,1031431,2017-06-21,2,1,4,0,0,0,0,0,JJ Roy,WD Parnell
AD Hales,1031431,2017-06-21,2,1,5,2,2,0,0,0,JJ Roy,WD Parnell
AD Hales,1031431,2017-06-21,2,1,6,0,1,0,0,0,JJ Roy,WD Parnell
AD Hales,1031431,2017-06-21,2,2,0,1,1,0,0,0,JJ Roy,JT Smuts
JJ Roy,1031431,2017-06-21,2,2,1,6,6,0,1,0,AD Hales,JT Smuts
JJ Roy,1031431,2017-06-21,2,2,2,0,0,0,0,0,AD Hales,JT Smuts
JJ Roy,1031431,2017-06-21,2,2,3,1,1,0,0,0,AD Hales,JT Smuts
AD Hales,1031431,2017-06-21,2,2,4,0,0,0,0,0,JJ Roy,JT Smuts
AD Hales,1031431,2017-06-21,2,2,5,2,2,0,0,0,JJ Roy,JT Smuts
JJ Roy,1031431,2017-06-21,2,3,0,0,4,0,0,0,AD Hales,WD Parnell
JJ Roy,1031431,2017-06-21,2,3,1,6,6,0,1,0,AD Hales,WD Parnell
JJ Roy,1031431,2017-06-21,2,3,2,4,4,1,0,0,AD Hales,WD Parnell
JJ Roy,1031431,2017-06-21,2,3,3,4,4,1,0,0,AD Hales,WD Parnell
JJ Roy,1031431,2017-06-21,2,3,4,4,4,1,0,0,AD Hales,WD Parnell
JJ Roy,1031431,2017-06-21,2,3,5,1,1,0,0,0,AD Hales,WD Parnell
JJ Roy,1031431,2017-06-21,2,4,0,0,0,0,0,0,AD Hales,AL Phehlukwayo
JM Bairstow,1031431,2017-06-21,2,4,1,0,0,0,0,0,AD Hales,AL Phehlukwayo
JM Bairstow,1031431,2017-06-21,2,4,2,4,4,1,0,0,AD Hales,AL Phehlukwayo
JM Bairstow,1031431,2017-06-21,2,4,3,1,1,0,0,0,AD Hales,AL Phehlukwayo
AD Hales,1031431,2017-06-21,2,4,4,1,1,0,0,0,JM Bairstow,AL Phehlukwayo
JM Bairstow,1031431,2017-06-21,2,4,5,0,0,0,0,0,AD Hales,AL Phehlukwayo
AD Hales,1031431,2017-06-21,2,5,0,0,0,0,0,0,JM Bairstow,Imran Tahir
AD Hales,1031431,2017-06-21,2,5,1,6,6,0,1,0,JM Bairstow,Imran Tahir
AD Hales,1031431,2017-06-21,2,5,2,0,0,0,0,0,JM Bairstow,Imran Tahir
AD Hales,1031431,2017-06-21,2,5,3,1,1,0,0,0,JM Bairstow,Imran Tahir
JM Bairstow,1031431,2017-06-21,2,5,4,1,1,0,0,0,AD Hales,Imran Tahir
AD Hales,1031431,2017-06-21,2,5,5,0,0,0,0,0,JM Bairstow,Imran Tahir
JM Bairstow,1031431,2017-06-21,2,6,0,2,2,0,0,0,AD Hales,T Shamsi
JM Bairstow,1031431,2017-06-21,2,6,1,1,1,0,0,0,AD Hales,T Shamsi
AD Hales,1031431,2017-06-21,2,6,2,1,1,0,0,0,JM Bairstow,T Shamsi
JM Bairstow,1031431,2017-06-21,2,6,3,1,1,0,0,0,AD Hales,T Shamsi
AD Hales,1031431,2017-06-21,2,6,4,0,0,0,0,0,JM Bairstow,T Shamsi
AD Hales,1031431,2017-06-21,2,6,5,0,0,0,0,0,JM Bairstow,T Shamsi
JM Bairstow,1031431,2017-06-21,2,7,0,2,2,0,0,0,AD Hales,Imran Tahir
JM Bairstow,1031431,2017-06-21,2,7,1,0,0,0,0,0,AD Hales,Imran Tahir
JM Bairstow,1031431,2017-06-21,2,7,2,6,6,0,1,0,AD Hales,Imran Tahir
JM Bairstow,1031431,2017-06-21,2,7,3,2,2,0,0,0,AD Hales,Imran Tahir
JM Bairstow,1031431,2017-06-21,2,7,4,1,1,0,0,0,AD Hales,Imran Tahir
AD Hales,1031431,2017-06-21,2,7,5,1,1,0,0,0,JM Bairstow,Imran Tahir
AD Hales,1031431,2017-06-21,2,8,0,0,0,0,0,0,JM Bairstow,T Shamsi
AD Hales,1031431,2017-06-21,2,8,1,0,0,0,0,0,JM Bairstow,T Shamsi
AD Hales,1031431,2017-06-21,2,8,2,1,1,0,0,0,JM Bairstow,T Shamsi
JM Bairstow,1031431,2017-06-21,2,8,3,6,6,0,1,0,AD Hales,T Shamsi
JM Bairstow,1031431,2017-06-21,2,8,4,1,1,0,0,0,AD Hales,T Shamsi
AD Hales,1031431,2017-06-21,2,8,5,1,1,0,0,0,JM Bairstow,T Shamsi
AD Hales,1031431,2017-06-21,2,9,0,3,3,0,0,0,JM Bairstow,D Pretorius
JM Bairstow,1031431,2017-06-21,2,9,1,0,1,0,0,0,AD Hales,D Pretorius
JM Bairstow,1031431,2017-06-21,2,9,2,1,1,0,0,0,AD Hales,D Pretorius
AD Hales,1031431,2017-06-21,2,9,3,1,1,0,0,0,JM Bairstow,D Pretorius
JM Bairstow,1031431,2017-06-21,2,9,4,1,1,0,0,0,AD Hales,D Pretorius
AD Hales,1031431,2017-06-21,2,9,5,4,4,1,0,0,JM Bairstow,D Pretorius
AD Hales,1031431,2017-06-21,2,9,6,1,1,0,0,0,JM Bairstow,D Pretorius
AD Hales,1031431,2017-06-21,2,10,0,0,1,0,0,0,JM Bairstow,JT Smuts
JM Bairstow,1031431,2017-06-21,2,10,1,0,0,0,0,0,AD Hales,JT Smuts
JM Bairstow,1031431,2017-06-21,2,10,2,4,4,1,0,0,AD Hales,JT Smuts
JM Bairstow,1031431,2017-06-21,2,10,3,1,1,0,0,0,AD Hales,JT Smuts
AD Hales,1031431,2017-06-21,2,10,4,1,1,0,0,0,JM Bairstow,JT Smuts
JM Bairstow,1031431,2017-06-21,2,10,5,0,0,0,0,0,AD Hales,JT Smuts
AD Hales,1031431,2017-06-21,2,11,0,2,2,0,0,0,JM Bairstow,D Pretorius
AD Hales,1031431,2017-06-21,2,11,1,1,1,0,0,0,JM Bairstow,D Pretorius
JM Bairstow,1031431,2017-06-21,2,11,2,4,4,1,0,0,AD Hales,D Pretorius
JM Bairstow,1031431,2017-06-21,2,11,3,1,1,0,0,0,AD Hales,D Pretorius
AD Hales,1031431,2017-06-21,2,11,4,0,0,0,0,0,JM Bairstow,D Pretorius
AD Hales,1031431,2017-06-21,2,11,5,0,0,0,0,0,JM Bairstow,D Pretorius
JM Bairstow,1031431,2017-06-21,2,12,0,4,4,1,0,0,AD Hales,Imran Tahir
JM Bairstow,1031431,2017-06-21,2,12,1,1,1,0,0,0,AD Hales,Imran Tahir
AD Hales,1031431,2017-06-21,2,12,2,1,1,0,0,0,JM Bairstow,Imran Tahir
JM Bairstow,1031431,2017-06-21,2,12,3,1,1,0,0,0,AD Hales,Imran Tahir
AD Hales,1031431,2017-06-21,2,12,4,4,4,1,0,0,JM Bairstow,Imran Tahir
AD Hales,1031431,2017-06-21,2,12,5,6,6,0,1,0,JM Bairstow,Imran Tahir
JM Bairstow,1031431,2017-06-21,2,13,0,2,2,0,0,0,AD Hales,T Shamsi
JM Bairstow,1031431,2017-06-21,2,13,1,0,0,0,0,0,AD Hales,T Shamsi
JM Bairstow,1031431,2017-06-21,2,13,2,4,4,1,0,0,AD Hales,T Shamsi
JM Bairstow,1031431,2017-06-21,2,13,3,0,0,0,0,0,AD Hales,T Shamsi
JM Bairstow,1031431,2017-06-21,2,13,4,2,2,0,0,0,AD Hales,T Shamsi
JM Bairstow,1031431,2017-06-21,2,13,5,1,1,0,0,0,AD Hales,T Shamsi
JM Bairstow,1031431,2017-06-21,2,14,0,4,4,1,0,0,AD Hales,AL Phehlukwayo
JM Bairstow,1031431,2017-06-21,2,14,1,0,0,0,0,0,AD Hales,AL Phehlukwayo
JM Bairstow,1031431,2017-06-21,2,14,2,1,1,0,0,0,AD Hales,AL Phehlukwayo
JT Smuts,1031433,2017-06-23,1,0,0,0,0,0,0,0,RR Hendricks,DJ Willey
JT Smuts,1031433,2017-06-23,1,0,1,4,4,1,0,0,RR Hendricks,DJ Willey
JT Smuts,1031433,2017-06-23,1,0,2,0,0,0,0,0,RR Hendricks,DJ Willey
JT Smuts,1031433,2017-06-23,1,0,3,0,0,0,0,0,RR Hendricks,DJ Willey
JT Smuts,1031433,2017-06-23,1,0,4,4,4,1,0,0,RR Hendricks,DJ Willey
JT Smuts,1031433,2017-06-23,1,0,5,0,0,0,0,0,RR Hendricks,DJ Willey
RR Hendricks,1031433,2017-06-23,1,1,0,0,0,0,0,0,JT Smuts,CJ Jordan
RR Hendricks,1031433,2017-06-23,1,1,1,0,1,0,0,0,JT Smuts,CJ Jordan
RR Hendricks,1031433,2017-06-23,1,1,2,2,2,0,0,0,JT Smuts,CJ Jordan
RR Hendricks,1031433,2017-06-23,1,1,3,1,1,0,0,0,JT Smuts,CJ Jordan
JT Smuts,1031433,2017-06-23,1,1,4,0,0,0,0,0,RR Hendricks,CJ Jordan
JT Smuts,1031433,2017-06-23,1,1,5,0,1,0,0,0,RR Hendricks,CJ Jordan
JT Smuts,1031433,2017-06-23,1,1,6,0,0,0,0,0,RR Hendricks,CJ Jordan
JT Smuts,1031433,2017-06-23,1,1,7,0,1,0,0,0,RR Hendricks,CJ Jordan
JT Smuts,1031433,2017-06-23,1,1,8,6,6,0,1,0,RR Hendricks,CJ Jordan
RR Hendricks,1031433,2017-06-23,1,2,0,0,0,0,0,0,JT Smuts,DJ Willey
RR Hendricks,1031433,2017-06-23,1,2,1,1,1,0,0,0,JT Smuts,DJ Willey
JT Smuts,1031433,2017-06-23,1,2,2,0,0,0,0,0,RR Hendricks,DJ Willey
JT Smuts,1031433,2017-06-23,1,2,3,0,0,0,0,0,RR Hendricks,DJ Willey
JT Smuts,1031433,2017-06-23,1,2,4,1,1,0,0,0,RR Hendricks,DJ Willey
RR Hendricks,1031433,2017-06-23,1,2,5,1,1,0,0,0,JT Smuts,DJ Willey
RR Hendricks,1031433,2017-06-23,1,3,0,2,2,0,0,0,JT Smuts,TK Curran
RR Hendricks,1031433,2017-06-23,1,3,1,0,0,0,0,0,JT Smuts,TK Curran
M Mosehle,1031433,2017-06-23,1,3,2,1,1,0,0,0,JT Smuts,TK Curran
JT Smuts,1031433,2017-06-23,1,3,3,0,0,0,0,0,M Mosehle,TK Curran
JT Smuts,1031433,2017-06-23,1,3,4,0,0,0,0,0,M Mosehle,TK Curran
JT Smuts,1031433,2017-06-23,1,3,5,1,1,0,0,0,M Mosehle,TK Curran
JT Smuts,1031433,2017-06-23,1,4,0,0,0,0,0,0,M Mosehle,LE Plunkett
JT Smuts,1031433,2017-06-23,1,4,1,1,1,0,0,0,M Mosehle,LE Plunkett
M Mosehle,1031433,2017-06-23,1,4,2,0,0,0,0,0,JT Smuts,LE Plunkett
M Mosehle,1031433,2017-06-23,1,4,3,0,0,0,0,0,JT Smuts,LE Plunkett
M Mosehle,1031433,2017-06-23,1,4,4,1,1,0,0,0,JT Smuts,LE Plunkett
JT Smuts,1031433,2017-06-23,1,4,5,1,1,0,0,0,M Mosehle,LE Plunkett
JT Smuts,1031433,2017-06-23,1,5,0,4,4,1,0,0,M Mosehle,TK Curran
JT Smuts,1031433,2017-06-23,1,5,1,0,0,0,0,0,M Mosehle,TK Curran
JT Smuts,1031433,2017-06-23,1,5,2,1,1,0,0,0,M Mosehle,TK Curran
M Mosehle,1031433,2017-06-23,1,5,3,6,6,0,1,0,JT Smuts,TK Curran
M Mosehle,1031433,2017-06-23,1,5,4,4,4,1,0,0,JT Smuts,TK Curran
M Mosehle,1031433,2017-06-23,1,5,5,0,0,0,0,0,JT Smuts,TK Curran
JT Smuts,1031433,2017-06-23,1,6,0,1,1,0,0,0,M Mosehle,LA Dawson
M Mosehle,1031433,2017-06-23,1,6,1,1,1,0,0,0,JT Smuts,LA Dawson
JT Smuts,1031433,2017-06-23,1,6,2,6,6,0,1,0,M Mosehle,LA Dawson
JT Smuts,1031433,2017-06-23,1,6,3,0,0,0,0,0,M Mosehle,LA Dawson
JT Smuts,1031433,2017-06-23,1,6,4,1,1,0,0,0,M Mosehle,LA Dawson
M Mosehle,1031433,2017-06-23,1,6,5,1,1,0,0,0,JT Smuts,LA Dawson
M Mosehle,1031433,2017-06-23,1,7,0,0,0,0,0,0,JT Smuts,LE Plunkett
M Mosehle,1031433,2017-06-23,1,7,1,1,1,0,0,0,JT Smuts,LE Plunkett
JT Smuts,1031433,2017-06-23,1,7,2,1,1,0,0,0,M Mosehle,LE Plunkett
M Mosehle,1031433,2017-06-23,1,7,3,0,0,0,0,0,JT Smuts,LE Plunkett
AB de Villiers,1031433,2017-06-23,1,7,4,2,2,0,0,0,JT Smuts,LE Plunkett
AB de Villiers,1031433,2017-06-23,1,7,5,1,1,0,0,0,JT Smuts,LE Plunkett
AB de Villiers,1031433,2017-06-23,1,8,0,1,1,0,0,0,JT Smuts,LA Dawson
JT Smuts,1031433,2017-06-23,1,8,1,0,0,0,0,0,AB de Villiers,LA Dawson
JT Smuts,1031433,2017-06-23,1,8,2,1,1,0,0,0,AB de Villiers,LA Dawson
AB de Villiers,1031433,2017-06-23,1,8,3,0,0,0,0,0,JT Smuts,LA Dawson
AB de Villiers,1031433,2017-06-23,1,8,4,1,1,0,0,0,JT Smuts,LA Dawson
JT Smuts,1031433,2017-06-23,1,8,5,0,0,0,0,0,AB de Villiers,LA Dawson
AB de Villiers,1031433,2017-06-23,1,9,0,4,4,1,0,0,JT Smuts,LE Plunkett
AB de Villiers,1031433,2017-06-23,1,9,1,4,4,1,0,0,JT Smuts,LE Plunkett
AB de Villiers,1031433,2017-06-23,1,9,2,1,1,0,0,0,JT Smuts,LE Plunkett
JT Smuts,1031433,2017-06-23,1,9,3,0,1,0,0,0,AB de Villiers,LE Plunkett
JT Smuts,1031433,2017-06-23,1,9,4,1,1,0,0,0,AB de Villiers,LE Plunkett
AB de Villiers,1031433,2017-06-23,1,9,5,4,4,1,0,0,JT Smuts,LE Plunkett
AB de Villiers,1031433,2017-06-23,1,9,6,6,6,0,1,0,JT Smuts,LE Plunkett
JT Smuts,1031433,2017-06-23,1,10,0,0,0,0,0,0,AB de Villiers,LA Dawson
JT Smuts,1031433,2017-06-23,1,10,1,4,4,1,0,0,AB de Villiers,LA Dawson
JT Smuts,1031433,2017-06-23,1,10,2,6,6,0,1,0,AB de Villiers,LA Dawson
JT Smuts,1031433,2017-06-23,1,10,3,1,1,0,0,0,AB de Villiers,LA Dawson
AB de Villiers,1031433,2017-06-23,1,10,4,1,1,0,0,0,JT Smuts,LA Dawson
JT Smuts,1031433,2017-06-23,1,10,5,0,0,0,0,0,AB de Villiers,LA Dawson
AB de Villiers,1031433,2017-06-23,1,11,0,1,1,0,0,0,DA Miller,CJ Jordan
DA Miller,1031433,2017-06-23,1,11,1,1,1,0,0,0,AB de Villiers,CJ Jordan
AB de Villiers,1031433,2017-06-23,1,11,2,1,1,0,0,0,DA Miller,CJ Jordan
DA Miller,1031433,2017-06-23,1,11,3,0,0,0,0,0,AB de Villiers,CJ Jordan
DA Miller,1031433,2017-06-23,1,11,4,0,0,0,0,0,AB de Villiers,CJ Jordan
DA Miller,1031433,2017-06-23,1,11,5,1,1,0,0,0,AB de Villiers,CJ Jordan
DA Miller,1031433,2017-06-23,1,12,0,1,1,0,0,0,AB de Villiers,LA Dawson
AB de Villiers,1031433,2017-06-23,1,12,1,6,6,0,1,0,DA Miller,LA Dawson
AB de Villiers,1031433,2017-06-23,1,12,2,1,1,0,0,0,DA Miller,LA Dawson
DA Miller,1031433,2017-06-23,1,12,3,2,2,0,0,0,AB de Villiers,LA Dawson
DA Miller,1031433,2017-06-23,1,12,4,2,2,0,0,0,AB de Villiers,LA Dawson
DA Miller,1031433,2017-06-23,1,12,5,1,1,0,0,0,AB de Villiers,LA Dawson
DA Miller,1031433,2017-06-23,1,13,0,0,0,0,0,0,AB de Villiers,LE Plunkett
DA Miller,1031433,2017-06-23,1,13,1,0,0,0,0,0,AB de Villiers,LE Plunkett
F Behardien,1031433,2017-06-23,1,13,2,1,1,0,0,0,AB de Villiers,LE Plunkett
AB de Villiers,1031433,2017-06-23,1,13,3,2,2,0,0,0,F Behardien,LE Plunkett
AB de Villiers,1031433,2017-06-23,1,13,4,4,4,1,0,0,F Behardien,LE Plunkett
AB de Villiers,1031433,2017-06-23,1,13,5,0,0,0,0,0,F Behardien,LE Plunkett
F Behardien,1031433,2017-06-23,1,14,0,1,1,0,0,0,AB de Villiers,DJ Willey
AB de Villiers,1031433,2017-06-23,1,14,1,6,6,0,1,0,F Behardien,DJ Willey
AB de Villiers,1031433,2017-06-23,1,14,2,0,0,0,0,0,F Behardien,DJ Willey
F Behardien,1031433,2017-06-23,1,14,3,1,1,0,0,0,CH Morris,DJ Willey
CH Morris,1031433,2017-06-23,1,14,4,1,1,0,0,0,F Behardien,DJ Willey
F Behardien,1031433,2017-06-23,1,14,5,1,1,0,0,0,CH Morris,DJ Willey
F Behardien,1031433,2017-06-23,1,15,0,1,1,0,0,0,CH Morris,TK Curran
CH Morris,1031433,2017-06-23,1,15,1,1,1,0,0,0,F Behardien,TK Curran
F Behardien,1031433,2017-06-23,1,15,2,1,1,0,0,0,CH Morris,TK Curran
CH Morris,1031433,2017-06-23,1,15,3,2,2,0,0,0,F Behardien,TK Curran
CH Morris,1031433,2017-06-23,1,15,4,1,1,0,0,0,F Behardien,TK Curran
F Behardien,1031433,2017-06-23,1,15,5,0,0,0,0,0,CH Morris,TK Curran
CH Morris,1031433,2017-06-23,1,16,0,0,0,0,0,0,F Behardien,DJ Willey
CH Morris,1031433,2017-06-23,1,16,1,1,1,0,0,0,F Behardien,DJ Willey
F Behardien,1031433,2017-06-23,1,16,2,1,1,0,0,0,CH Morris,DJ Willey
CH Morris,1031433,2017-06-23,1,16,3,1,1,0,0,0,F Behardien,DJ Willey
F Behardien,1031433,2017-06-23,1,16,4,4,4,1,0,0,CH Morris,DJ Willey
F Behardien,1031433,2017-06-23,1,16,5,1,1,0,0,0,CH Morris,DJ Willey
F Behardien,1031433,2017-06-23,1,17,0,4,4,1,0,0,CH Morris,CJ Jordan
F Behardien,1031433,2017-06-23,1,17,1,1,1,0,0,0,CH Morris,CJ Jordan
CH Morris,1031433,2017-06-23,1,17,2,4,4,1,0,0,F Behardien,CJ Jordan
CH Morris,1031433,2017-06-23,1,17,3,0,0,0,0,0,F Behardien,CJ Jordan
CH Morris,1031433,2017-06-23,1,17,4,0,1,0,0,0,F Behardien,CJ Jordan
CH Morris,1031433,2017-06-23,1,17,5,1,1,0,0,0,F Behardien,CJ Jordan
F Behardien,1031433,2017-06-23,1,17,6,1,1,0,0,0,CH Morris,CJ Jordan
F Behardien,1031433,2017-06-23,1,18,0,1,1,0,0,0,CH Morris,TK Curran
CH Morris,1031433,2017-06-23,1,18,1,0,0,0,0,0,F Behardien,TK Curran
F Behardien,1031433,2017-06-23,1,18,2,6,6,0,1,0,AL Phehlukwayo,TK Curran
F Behardien,1031433,2017-06-23,1,18,3,1,1,0,0,0,AL Phehlukwayo,TK Curran
AL Phehlukwayo,1031433,2017-06-23,1,18,4,0,0,0,0,0,F Behardien,TK Curran
